claim_id,policy_id,claim_date,amount,status
CLM0011286,POL000448,2024-08-16,68197.17,OPEN
CLM0005422,POL003193,2024-10-13,59410.25,OPEN
CLM0000949,POL003056,2025-06-07,57442.64,  OPEN 
CLM0003097,POL003681,2025-02-28,30818.05,CLOSED
CLM0001424,POL001498,2026-02-10,24676.16,OPEN
CLM0005765,POL001952,2025-11-03,71078.31,DENIED
CLM0005136,POL001702,2025-03-10,5754.01,CLOSED
CLM0006480,POL004601,2024-06-22,22876.8,IN REVIEW
CLM0008008,POL000884,2025-06-02,40784.75,OPEN
CLM0002105,POL004072,2025-10-09,7890.64,OPEN
CLM0001840,POL003327,2025-07-16,11429.55,DENIED
CLM0007377,POL001096,2025-11-04,65899.28,OPEN
CLM0002512,POL000888,2025-09-04,27708.49,DENIED
CLM0003728,POL001083,2024-08-21,27392.54,OPEN
CLM0010574,POL001910,2024-08-11,15204.92,in review
CLM0001514,POL002254,2024-10-28,37789.43,OPEN
CLM0000614,POL000800,2026-01-15,25049.5,CLOSED
CLM0006827,POL945211,2025-06-09,13449.61,CLOSED
CLM0008825,POL004611,2025-01-26,35055.59,DENIED
CLM0002596,POL001902,2024-08-21,21222.52,open
CLM0000775,POL004662,2026-04-16,37733.8,CLOSED
CLM0006225,POL003196,2024-09-16,66112.98,IN REVIEW
CLM0007001,POL002919,2024-07-29,25420.06,CLOSED
CLM0010369,POL000978,2025-02-14,52438.29,IN REVIEW
CLM0000014,POL003505,2024-09-15,18688.23,OPEN
CLM0001807,POL000017,2024-09-29,55622.61,DENIED
CLM0005763,POL004076,2024-07-29,12534.71,CLOSED
CLM0005772,POL001573,2026-01-09,35335.7,IN REVIEW
CLM0005423,POL002942,2026-05-25,32277.02,OPEN
CLM0010285,POL004730,2024-08-14,9279.69,CLOSED
CLM0005176,POL004924,2025-05-14,4928.53,DENIED
CLM0007040,POL001471,2026-05-14,21011.35,DENIED
CLM0002114,POL004017,2025-07-04,62800.92,IN REVIEW
CLM0008046,POL003378,2025-12-12,28230.1,CLOSED
CLM0008587,POL001975,2025-08-06,41087.07,IN REVIEW
CLM0004050,POL002194,2024-09-26,64735.12,IN REVIEW
CLM0003629,POL003471,2024-10-02,9524.4,DENIED
CLM0001089,POL004768,2026-01-13,51835.22,OPEN
CLM0003512,POL000060,2026-04-08,23173.11,OPEN
CLM0004189,POL000713,2026-06-18,22635.24,IN REVIEW
CLM0000155,POL000347,2024-06-20,55895.26,OPEN
CLM0004303,POL002875,2025-07-17,65603.48,CLOSED
CLM0007470,POL001200,2026-02-04,7196.23,OPEN
CLM0009879,POL002034,2025-02-20,33410.97,OPEN
CLM0005230,POL004161,2026-03-03,63708.74,OPEN
CLM0002490,POL003638,2025-08-23,69838.27,OPEN
CLM0006227,POL991418,2024-09-17,30269.2,DENIED
CLM0000851,POL003223,2024-06-11,71464.05,IN REVIEW
CLM0002316,POL002913,2026-07-20,33929.61,CLOSED
CLM0001486,POL002298,2026-05-02,61851.06,CLOSED
CLM0004379,POL001404,2025-10-16,57314.34,CLOSED
CLM0002737,POL002317,2026-02-25,55138.81,IN REVIEW
CLM0003056,POL001534,2024-12-21,31092.04,CLOSED
CLM0003142,POL000987,2025-11-16,57090.7,CLOSED
CLM0006957,POL001715,2025-07-29,57206.25,IN REVIEW
CLM0000465,POL002555,2025-12-24,1995.95,IN REVIEW
CLM0001537,POL002711,2026-02-05,57640.07,OPEN
CLM0008887,POL002589,2026-01-24,62392.74,OPEN
CLM0010286,POL002302,2025-12-26,79512.36,CLOSED
CLM0008393,POL001464,2024-10-02,40937.72,CLOSED
CLM0000348,POL001084,2025-04-27,17003.78,CLOSED
CLM0007501,POL000072,2025-08-01,68056.4,IN REVIEW
CLM0003989,POL004053,2025-04-11,78869.3,IN REVIEW
CLM0001028,POL004448,2024-08-07,17182.95,DENIED
CLM0000888,POL003299,2025-07-09,17327.6,IN REVIEW
CLM0008204,POL001713,2025-06-22,33633.7,DENIED
CLM0004925,POL004558,2025-04-27,26564.34,DENIED
CLM0006392,POL004713,2026-06-01,44923.77,OPEN
CLM0008802,POL001551,2026-03-09,48414.96,CLOSED
CLM0007260,POL001728,2025-10-22,28749.35,CLOSED
CLM0009584,POL000703,2025-06-03,964.1,CLOSED
CLM0000764,POL003394,2025-02-23,56526.48,CLOSED
CLM0006258,POL002293,2024-10-07,28548.08,IN REVIEW
CLM0010440,POL002266,2025-08-05,4753.9,CLOSED
CLM0006023,POL000289,2026-01-03,46510.77,IN REVIEW
CLM0005828,POL001675,2026-04-11,4612.81,CLOSED
CLM0008501,POL001992,2026-03-09,453.71,DENIED
CLM0003600,POL003417,2024-12-29,63755.95,OPEN
CLM0001604,POL000642,2025-09-13,79677.02,OPEN
CLM0005710,POL002061,2024-09-20,46567.58,CLOSED
CLM0011037,POL003999,2024-11-13,54608.53,open
CLM0002572,POL004686,2025-05-15,4540.49,OPEN
CLM0008630,POL000864,2024-07-29,79402.57,OPEN
CLM0004938,POL002739,2025-06-06,71633.84,IN REVIEW
CLM0009873,POL002966,2024-06-27,38735.07,OPEN
CLM0008561,POL002513,2026-07-01,4554.56,OPEN
CLM0001292,POL004255,2025-02-10,33790.45,IN REVIEW
CLM0001849,POL001182,2026-03-16,17170.59,OPEN
CLM0002767,POL001418,2024-08-05,19828.24,IN REVIEW
CLM0003964,POL002475,2024-12-10,72951.1,  DENIED 
CLM0001196,POL002733,2024-06-21,74802.68,OPEN
CLM0011940,POL004136,2025-02-03,32578.61,CLOSED
CLM0005702,POL004136,2025-11-01,44387.0,  IN REVIEW 
CLM0001417,POL003847,2024-06-29,50335.15,CLOSED
CLM0008244,POL004484,2026-04-01,9999999.99,DENIED
CLM0002085,POL001401,2025-05-31,63171.48,DENIED
CLM0006494,POL003981,2026-04-01,11391.29,OPEN
CLM0007215,POL002530,2024-07-03,9900.5,open
CLM0007935,POL002386,2025-12-02,78318.18,closed
CLM0004514,POL002574,2024-06-13,61549.49,OPEN
CLM0009657,POL000591,2025-10-25,5568.6,CLOSED
CLM0004318,POL002216,2024-08-30,9302.53,CLOSED
CLM0000664,POL004584,2024-08-16,47974.16,DENIED
CLM0005503,POL003243,2024-12-07,1935.51,  OPEN 
CLM0008413,POL000145,2024-08-27,28286.22,IN REVIEW
CLM0002507,POL003294,2024-11-08,49786.48,OPEN
CLM0011188,POL004461,2024-12-23,29140.25,  IN REVIEW 
CLM0005888,POL001556,2025-07-20,48077.5,OPEN
CLM0003568,POL003432,2025-12-30,9766.83,OPEN
CLM0004329,POL003552,2024-07-27,27399.63,IN REVIEW
CLM0005891,POL001927,2024-07-13,73114.27,OPEN
CLM0003741,POL000259,2025-12-20,47431.56,CLOSED
CLM0003947,POL002596,2025-10-08,22728.67,CLOSED
CLM0011066,POL004527,2024-08-15,30320.61,OPEN
CLM0002325,POL001184,2026-04-11,18068.07,CLOSED
CLM0005588,POL002024,2025-12-23,53708.68,CLOSED
CLM0004120,POL000037,2026-07-17,16403.06,DENIED
CLM0003270,POL000894,2025-04-26,76272.4,IN REVIEW
CLM0006167,POL003897,2025-01-05,40737.09,OPEN
CLM0000076,POL000276,2025-09-08,11484.99,IN REVIEW
CLM0010800,POL000460,2026-05-12,15293.71,OPEN
CLM0001256,POL000096,2024-11-01,35171.13,DENIED
CLM0002706,POL004088,2024-11-28,59849.74,OPEN
CLM0002001,POL002391,2025-02-14,41781.14,CLOSED
CLM0011705,POL001518,2025-01-27,76624.28,OPEN
CLM0006226,POL004662,2025-06-29,11100.33,OPEN
CLM0010959,POL000151,2025-02-04,5645.64,OPEN
CLM0000967,POL003880,2024-07-25,38604.67,DENIED
CLM0005334,POL000628,2025-07-15,18062.36,CLOSED
CLM0001066,POL003963,2024-11-25,72902.87,CLOSED
CLM0009982,POL000712,2024-08-29,1794.65,CLOSED
CLM0007863,POL000678,2025-12-01,34249.33,DENIED
CLM0006388,POL002601,2026-04-07,58103.77,IN REVIEW
CLM0003962,POL002726,2024-08-29,32788.03,CLOSED
CLM0007640,POL004636,2025-01-11,41596.48,DENIED
CLM0003591,POL004206,2026-02-22,53187.8,IN REVIEW
CLM0004577,POL001566,2024-08-12,57206.76,DENIED
CLM0005615,POL000695,2025-12-21,41314.15,IN REVIEW
CLM0003311,POL001850,2025-05-08,23476.65,IN REVIEW
CLM0000770,POL003641,2025-08-29,78041.34,IN REVIEW
CLM0004327,POL001969,2026-06-10,59531.51,CLOSED
CLM0010311,POL004014,2025-09-26,34012.88,open
CLM0005982,POL001873,2024-07-22,25023.35,CLOSED
CLM0006974,POL000466,2026-03-18,22757.66,IN REVIEW
CLM0006455,POL000644,2024-12-22,55160.91,CLOSED
CLM0000924,POL004230,2026-04-24,25048.38,CLOSED
CLM0008075,POL004698,2026-04-07,62494.19,OPEN
CLM0003510,POL001671,2024-09-05,38217.36,IN REVIEW
CLM0007672,POL000397,2024-12-24,55092.74,open
CLM0003963,POL002133,2025-04-10,40073.44,OPEN
CLM0010345,POL000976,2025-06-08,74230.72,DENIED
CLM0009696,POL000665,2025-04-03,61936.07,denied
CLM0010637,POL001756,2024-09-21,43720.68,IN REVIEW
CLM0010590,POL002130,2025-08-31,64561.58,CLOSED
CLM0004154,POL004696,2025-04-22,13361.87,IN REVIEW
CLM0004101,POL000334,2024-12-01,36085.05,DENIED
CLM0001979,POL003299,2024-08-29,19320.16,OPEN
CLM0001944,POL003857,2025-10-09,40458.81,OPEN
CLM0003742,POL002603,2025-03-22,699.24,IN REVIEW
CLM0000481,POL003784,2025-09-07,29149.9,DENIED
CLM0007539,POL003895,2024-08-02,38404.17,IN REVIEW
CLM0000226,POL001675,2024-07-21,11668.07,OPEN
CLM0010450,POL000033,2025-12-30,46614.44,CLOSED
CLM0005174,POL001027,2024-11-24,9981.41,IN REVIEW
CLM0008148,POL000993,2025-05-09,59383.01,IN REVIEW
CLM0008683,POL004831,2024-06-30,32361.04,  OPEN 
CLM0011023,POL003461,2024-10-06,64846.61,IN REVIEW
CLM0004600,POL003418,2025-08-12,38442.06,DENIED
CLM0001228,POL001081,2025-11-20,32220.67,closed
CLM0004818,POL004954,2026-06-13,20778.94,DENIED
CLM0000249,POL000227,2025-05-21,72938.09,OPEN
CLM0001174,POL002322,2024-09-28,69041.13,DENIED
CLM0003113,POL004814,2025-09-13,44571.42,CLOSED
CLM0007954,POL001764,2024-08-27,28523.55,OPEN
CLM0000281,POL002176,2026-06-22,77229.62,OPEN
CLM0004196,POL003815,2025-01-24,50762.29,in review
CLM0007631,POL002522,2026-04-03,74977.31,CLOSED
CLM0011839,POL000452,2025-01-18,71831.39,DENIED
CLM0004932,POL000536,2025-07-29,42304.73,IN REVIEW
CLM0001628,POL002428,2025-03-24,39279.1,OPEN
CLM0003834,POL001338,2024-10-15,8413.37,IN REVIEW
CLM0000351,POL001752,2024-11-12,20500.63,DENIED
CLM0003523,POL002861,2025-06-01,33050.71,DENIED
CLM0006149,POL002954,2024-10-12,43115.5,IN REVIEW
CLM0000339,POL004904,2025-06-01,65386.56,DENIED
CLM0000694,POL001677,2025-05-28,55804.97,IN REVIEW
CLM0010772,POL003575,2024-08-16,57905.42,IN REVIEW
CLM0004660,POL001612,2024-06-02,7938.32,denied
CLM0010021,POL003733,2026-04-13,52243.62,IN REVIEW
CLM0011164,POL002948,2025-07-19,8477.77,IN REVIEW
CLM0001239,POL001184,2026-07-09,7790.96,DENIED
CLM0005224,POL002160,2026-06-07,33605.17,CLOSED
CLM0004435,POL002059,2026-07-16,0,DENIED
CLM0009220,POL002922,2024-11-11,30521.41,in review
CLM0002356,POL001974,2025-09-17,56854.56,IN REVIEW
CLM0007587,POL002408,2025-11-11,3846.6,CLOSED
CLM0000204,POL000561,N/A,66619.56,CLOSED
CLM0009743,POL001692,2025-04-19,56507.88,DENIED
CLM0007784,POL001524,2024-10-09,0,DENIED
CLM0007090,POL001049,2025-05-19,31664.59,OPEN
CLM0005489,POL983781,2026-04-30,9147.25,DENIED
CLM0004406,POL000900,2024-12-11,20267.7,IN REVIEW
CLM0000602,POL002407,2025-02-09,64125.07,DENIED
CLM0011126,POL001130,2025-11-11,8184.95,IN REVIEW
CLM0000461,POL001503,2025-11-10,14958.99,CLOSED
CLM0005897,POL000127,2025-03-24,74142.58,CLOSED
CLM0001502,POL003070,2025-10-09,77734.67,IN REVIEW
CLM0001384,POL002921,2024-08-20,58764.84,DENIED
CLM0009842,POL004108,2026-07-04,58978.19,DENIED
CLM0010787,POL004282,2026-05-26,39940.92,CLOSED
CLM0000951,POL002782,2026-07-07,48185.31,IN REVIEW
CLM0006550,POL001760,2025-05-03,11889.55,DENIED
CLM0005935,POL002072,2025-09-12,33973.28,IN REVIEW
CLM0008510,POL002628,2026-06-30,25590.92,IN REVIEW
CLM0003029,POL002493,2026-04-19,27036.82,IN REVIEW
CLM0003665,POL003628,2025-01-22,78823.27,IN REVIEW
CLM0010139,POL002844,2025-05-12,31556.88,CLOSED
CLM0001824,POL004012,2025-08-18,7657.39,CLOSED
CLM0010011,POL000026,2026-04-03,32226.47,CLOSED
CLM0009148,POL000108,2024-09-20,12194.33,IN REVIEW
CLM0008064,POL000196,2026-05-11,5600.35,IN REVIEW
CLM0004096,POL944956,2026-01-11,3011.18,CLOSED
CLM0011352,POL004260,2025-01-08,64295.13,IN REVIEW
CLM0003082,POL000541,2024-06-27,30561.85,  OPEN 
CLM0002455,POL002634,2024-11-04,74321.48,DENIED
CLM0006239,POL000452,2026-04-09,19147.75,OPEN
CLM0007450,POL004216,2025-02-17,31111.51,CLOSED
CLM0010956,POL004005,2025-11-02,44850.87,DENIED
CLM0000536,POL002713,2025-11-12,56637.93,CLOSED
CLM0010780,POL002220,2024-11-19,3534.57,IN REVIEW
CLM0008039,POL003806,2024-06-10,26957.96,DENIED
CLM0000074,POL003813,2024-09-29,1633.26,OPEN
CLM0007906,POL002592,2025-07-09,41540.67,IN REVIEW
CLM0010257,POL002251,2025-06-22,62377.06,  CLOSED 
CLM0001241,POL003795,2024-10-26,79529.08,DENIED
CLM0009098,POL002451,2025-03-24,46436.46,IN REVIEW
CLM0001735,POL002658,2025-04-08,26972.3,OPEN
CLM0007216,POL000295,2026-07-20,68949.94,CLOSED
CLM0002669,POL004403,2025-08-12,65356.1,OPEN
CLM0010701,POL000163,2025-02-20,36378.46,IN REVIEW
CLM0009112,POL000027,2024-12-18,63863.41,  DENIED 
CLM0009444,POL003339,2026-06-07,72885.08,DENIED
CLM0006948,POL004233,2024-07-26,-12476.8,DENIED
CLM0003907,POL004811,2025-04-13,64107.72,CLOSED
CLM0010432,POL003777,2025-12-19,70735.51,OPEN
CLM0001054,POL002771,0000-00-00,45455.82,CLOSED
CLM0002652,POL001613,2026-06-03,1949.4,IN REVIEW
CLM0008645,POL004673,,53224.04,CLOSED
CLM0004975,POL003137,2026-06-20,3070.44,DENIED
CLM0005456,POL003871,0000-00-00,12443.73,DENIED
CLM0000432,POL000949,2025-09-01,69619.1,OPEN
CLM0008661,POL002571,2026-06-08,50718.96,IN REVIEW
CLM0008056,POL002505,2025-06-21,9616.43,DENIED
CLM0002839,POL003720,2025-07-04,39919.71,IN REVIEW
CLM0005419,POL004345,2026-05-06,36159.76,CLOSED
CLM0004488,POL003306,2024-10-09,16314.54,OPEN
CLM0010593,POL001798,2024-07-02,24239.67,CLOSED
CLM0011264,POL000353,,59866.04,IN REVIEW
CLM0003593,POL001824,2025-09-05,44512.33,DENIED
CLM0000772,POL001093,2025-07-03,34723.91,CLOSED
CLM0004104,POL004791,2025-01-27,34918.3,DENIED
CLM0000042,POL000819,2025-12-21,55834.7,IN REVIEW
CLM0002738,POL003542,2025-02-16,1234.51,CLOSED
CLM0010792,POL000882,2024-06-30,34201.44,OPEN
CLM0002088,POL000022,2024-10-19,14942.62,OPEN
CLM0010856,POL004348,2025-10-04,75182.8,CLOSED
CLM0007231,POL000767,2025-10-04,17248.08,DENIED
CLM0001160,POL000685,2025-06-03,23058.72,CLOSED
CLM0000530,POL002760,2024-06-08,46177.66,DENIED
CLM0007247,POL004066,2024-07-01,22255.32,IN REVIEW
CLM0001325,POL000856,2025-11-24,42606.45,CLOSED
CLM0006272,POL001315,2025-12-20,39666.51,  OPEN 
CLM0007483,POL000147,2026-01-26,35432.84,OPEN
CLM0010811,POL001064,2026-01-31,22517.97,CLOSED
CLM0008314,POL002023,2025-11-30,44393.35,DENIED
CLM0008982,POL004474,2024-06-23,71175.52,IN REVIEW
CLM0002372,POL001187,2025-06-01,62142.88,DENIED
CLM0007641,POL002647,2025-07-22,32925.46,CLOSED
CLM0011847,POL002941,2025-10-23,9312.88,IN REVIEW
CLM0007097,POL003874,2026-06-06,8272.25,CLOSED
CLM0008632,POL002942,2025-09-28,21308.56,OPEN
CLM0010374,POL000169,2025-05-01,32610.63,DENIED
CLM0009495,POL004207,2026-01-24,4010.05,OPEN
CLM0008963,POL000065,2026-04-10,22738.57,OPEN
CLM0011313,POL001508,2025-06-04,60511.2,IN REVIEW
CLM0006637,POL000339,2024-10-10,33471.85,IN REVIEW
CLM0001183,POL003642,2025-05-05,78921.93,DENIED
CLM0004412,POL004600,2026-04-22,35866.4,in review
CLM0009544,POL000848,2025-07-06,13293.47,CLOSED
CLM0003475,POL000380,2026-05-11,34988.93,OPEN
CLM0002002,POL004811,2025-11-29,30972.75,OPEN
CLM0010442,POL003615,2025-11-13,7444.0,CLOSED
CLM0010779,POL003792,2025-07-28,56845.42,DENIED
CLM0001499,POL002380,2024-11-04,17589.91,CLOSED
CLM0008133,POL004306,2025-06-29,68453.36,IN REVIEW
CLM0001207,POL000449,2025-08-07,66540.33,DENIED
CLM0003127,POL004691,2024-08-28,4361.31,CLOSED
CLM0007994,POL002509,2026-06-27,21844.12,CLOSED
CLM0002707,POL002058,2026-03-20,60333.11,DENIED
CLM0006264,POL000254,2024-07-03,20921.64,IN REVIEW
CLM0004489,POL004928,2024-07-27,56606.48,OPEN
CLM0006954,POL000788,2024-09-17,61798.21,OPEN
CLM0006927,POL001730,2026-13-45,49132.55,OPEN
CLM0003145,POL004021,2024-12-14,2087.98,IN REVIEW
CLM0009464,POL002621,2026-05-12,51300.82,CLOSED
CLM0005170,POL004697,2025-01-11,50227.72,OPEN
CLM0009139,POL004389,2024-10-29,26889.78,CLOSED
CLM0004673,POL003208,2026-07-16,29272.95,OPEN
CLM0006714,POL000986,2025-06-06,46791.2,OPEN
CLM0005999,POL000255,2025-05-06,64663.06,DENIED
CLM0009157,POL002543,2025-11-23,14382.7,IN REVIEW
CLM0001372,POL002632,2026-07-06,63846.23,DENIED
CLM0006727,POL003178,31/12/2025,57418.82,CLOSED
CLM0001928,POL002740,2024-09-16,17005.0,OPEN
CLM0010551,POL004774,2024-09-27,48285.19,DENIED
CLM0010991,POL000409,2025-11-17,41419.15,IN REVIEW
CLM0008558,POL000427,2024-07-25,70966.49,CLOSED
CLM0010493,POL004864,2025-07-05,17672.89,OPEN
CLM0002833,POL003230,2024-10-30,16607.83,OPEN
CLM0007858,POL004780,2024-06-21,62837.05,DENIED
CLM0006607,POL004882,2024-10-16,59889.39,IN REVIEW
CLM0005387,POL001612,2026-03-28,15775.95,  IN REVIEW 
CLM0002594,POL900558,2025-04-04,68961.13,OPEN
CLM0002133,POL000027,2024-08-03,41597.28,CLOSED
CLM0010315,POL004801,2025-01-02,63372.37,IN REVIEW
CLM0010041,POL001881,2025-07-26,72083.36,OPEN
CLM0004632,POL001550,2025-08-17,44444.77,DENIED
CLM0003551,POL003535,2025-10-09,63465.74,CLOSED
CLM0001693,POL002680,2025-09-28,59507.08,DENIED
CLM0005961,POL004213,2025-01-25,43314.8,OPEN
CLM0005232,POL000916,2026-04-12,68945.11,IN REVIEW
CLM0003854,POL001433,2025-01-21,17667.22,CLOSED
CLM0003283,POL001562,2025-12-25,7562.0,IN REVIEW
CLM0000058,POL002185,2025-06-25,42497.41,  DENIED 
CLM0007877,POL004956,2024-09-19,51762.97,CLOSED
CLM0003099,POL000094,2024-12-15,27810.37,IN REVIEW
CLM0008206,POL003624,2024-10-18,42809.38,CLOSED
CLM0004590,POL000600,2026-06-01,14108.54,OPEN
CLM0009050,POL003101,2024-07-22,27018.05,DENIED
CLM0009276,POL000314,2026-02-08,10021.32,DENIED
CLM0007912,POL001443,2026-02-10,74599.87,CLOSED
CLM0009117,POL004578,2025-10-23,72493.32,DENIED
CLM0007910,POL002226,2026-05-05,3285.57,DENIED
CLM0002671,POL000253,2024-08-01,59340.26,OPEN
CLM0008964,POL002949,2025-09-20,15467.26,CLOSED
CLM0007369,POL002258,2024-11-23,67724.28,CLOSED
CLM0011670,POL001339,2025-02-25,33470.06,OPEN
CLM0002181,POL004714,2024-12-25,47446.76,OPEN
CLM0005647,POL002908,2025-03-13,6870.27,OPEN
CLM0011956,POL004046,2025-03-08,20996.88,IN REVIEW
CLM0011406,POL004462,2025-04-01,31390.65,CLOSED
CLM0005482,POL002038,2024-07-05,39192.6,OPEN
CLM0008145,POL002436,2025-08-28,4453.93,IN REVIEW
CLM0000149,POL002084,2024-10-01,32997.63,IN REVIEW
CLM0004149,POL001845,2025-08-03,13076.96,DENIED
CLM0007210,POL004132,2024-10-17,11533.29,OPEN
CLM0006854,POL002613,2024-10-16,52796.31,  OPEN 
CLM0008916,POL003228,2025-01-13,8445.44,DENIED
CLM0003269,POL001399,2025-09-03,25994.22,DENIED
CLM0004296,POL000324,2024-07-13,18301.17,CLOSED
CLM0006502,POL002414,2024-08-31,38328.65,IN REVIEW
CLM0003045,POL004343,2025-02-16,73215.06,DENIED
CLM0000121,POL001711,2025-12-10,11312.16,IN REVIEW
CLM0006013,POL004818,2024-09-28,11938.42,IN REVIEW
CLM0001020,POL002357,2024-12-10,31177.73,closed
CLM0000339,POL004904,2025-06-01,65386.56,DENIED
CLM0002703,POL002582,2026-04-01,79669.12,CLOSED
CLM0007111,POL004941,2026-13-45,40490.28,IN REVIEW
CLM0006576,POL000855,2026-06-24,44377.97,CLOSED
CLM0011543,POL004176,2026-03-23,13518.9,OPEN
CLM0010321,POL000287,2025-04-26,61982.58,DENIED
CLM0011632,POL000437,2026-07-20,5744.71,CLOSED
CLM0006644,POL002077,2026-07-04,38305.78,IN REVIEW
CLM0000340,POL002888,2025-12-20,77011.63,IN REVIEW
CLM0008282,POL003919,2024-10-08,6505.19,DENIED
CLM0002590,POL003713,2025-11-06,14551.6,DENIED
CLM0008104,POL000590,2025-09-08,76607.83,OPEN
CLM0008019,POL002683,2025-09-21,9999999.99,CLOSED
CLM0009727,POL002480,2024-08-02,64252.97,DENIED
CLM0009791,POL003397,2025-03-01,43435.39,DENIED
CLM0005586,POL002884,2024-08-21,47253.19,  IN REVIEW 
CLM0011367,POL002758,2025-06-26,38881.71,CLOSED
CLM0003516,POL003314,2025-06-19,49927.83,CLOSED
CLM0002731,POL999533,2024-06-06,67633.78,IN REVIEW
CLM0009536,POL003960,2024-07-27,19434.62,DENIED
CLM0000844,POL002365,2026-01-24,32395.45,CLOSED
CLM0000097,POL003524,2024-09-19,52908.42,IN REVIEW
CLM0006359,POL003655,2025-01-08,37010.83,CLOSED
CLM0006394,POL004706,2025-10-28,54838.5,DENIED
CLM0009650,POL004315,2025-01-13,46520.56,CLOSED
CLM0004966,POL000441,2025-07-12,3264.26,IN REVIEW
CLM0006618,POL002349,2024-12-30,79359.79,DENIED
CLM0002972,POL001542,2024-08-15,77467.47,DENIED
CLM0009429,POL001107,2025-11-04,29806.06,DENIED
CLM0006352,POL002453,2025-11-18,37247.0,CLOSED
CLM0001305,POL000355,2024-06-15,30793.35,CLOSED
CLM0005261,POL003081,2025-11-13,11857.73,CLOSED
CLM0011097,POL002267,2025-09-08,53318.33,IN REVIEW
CLM0003837,POL003977,2026-02-22,44974.59,CLOSED
CLM0002868,POL000033,2024-09-29,55155.63,OPEN
CLM0004464,POL000445,2025-10-04,8811.66,DENIED
CLM0006339,POL002990,2026-04-06,55989.64,DENIED
CLM0004082,POL003153,2024-09-21,33221.48,DENIED
CLM0007974,POL001457,2025-11-09,3676.41,OPEN
CLM0001157,POL002050,2025-04-18,76462.04,CLOSED
CLM0009661,POL002226,2025-05-03,0,CLOSED
CLM0010513,POL004894,2025-01-15,37807.59,IN REVIEW
CLM0005421,POL002372,2025-05-16,34432.99,IN REVIEW
CLM0008175,POL004428,2025-06-04,42107.44,IN REVIEW
CLM0009483,POL000662,2024-09-22,65120.5,DENIED
CLM0007681,POL003641,2026-07-18,77065.25,IN REVIEW
CLM0004380,POL001189,2024-09-24,76787.87,DENIED
CLM0000215,POL000893,2025-09-29,69456.72,OPEN
CLM0007099,POL002723,2026-07-10,53342.28,OPEN
CLM0002557,POL001124,2025-07-08,25701.73,CLOSED
CLM0005227,POL003593,2026-03-24,14798.93,OPEN
CLM0009287,POL001187,2025-06-19,31772.95,OPEN
CLM0005541,POL004101,2026-04-29,53730.77,OPEN
CLM0002943,POL000853,2025-07-01,63747.66,DENIED
CLM0006452,POL000842,2026-04-24,32717.48,CLOSED
CLM0001090,POL001981,2026-05-07,37864.2,closed
CLM0006688,POL001153,2024-07-30,9957.67,CLOSED
CLM0001460,POL002163,,59619.41,DENIED
CLM0007660,POL003118,2026-02-08,37012.93,IN REVIEW
CLM0009962,POL000100,2025-05-28,46214.2,CLOSED
CLM0005426,POL003539,2026-02-12,28543.32,CLOSED
CLM0002234,POL003790,2024-12-13,32514.82,OPEN
CLM0010879,POL000155,2025-01-16,4172.46,OPEN
CLM0011348,POL003171,2026-01-01,19271.17,DENIED
CLM0010807,POL001206,2026-05-23,6481.18,CLOSED
CLM0010308,POL002119,2025-01-08,28592.25,OPEN
CLM0005809,POL004310,2026-07-13,62718.83,DENIED
CLM0007575,POL004029,2025-02-27,60826.1,IN REVIEW
CLM0008879,POL000198,2024-12-16,20320.49,IN REVIEW
CLM0000646,POL000175,2024-09-28,36542.84,OPEN
CLM0001576,POL002859,2024-10-26,18798.54,OPEN
CLM0003726,POL002035,2025-02-20,32929.52,IN REVIEW
CLM0002842,POL003783,2025-12-22,47208.69,OPEN
CLM0011900,POL002808,2025-05-13,68875.45,DENIED
CLM0001988,POL002216,2024-09-08,20358.99,IN REVIEW
CLM0011803,POL001551,2025-03-07,22444.67,DENIED
CLM0011016,POL002892,2024-08-13,38036.0,DENIED
CLM0009257,POL001755,2025-06-16,46499.94,OPEN
CLM0005872,POL000597,2025-10-03,74171.46,DENIED
CLM0008686,POL001295,2025-02-22,35885.84,OPEN
CLM0002371,POL000448,2025-09-02,1967.77,open
CLM0007175,POL004286,2025-12-31,50600.58,DENIED
CLM0005877,POL003035,2024-08-17,29614.24,CLOSED
CLM0011752,POL002564,2026-02-05,52933.74,OPEN
CLM0010796,POL001351,2024-11-29,73598.54,DENIED
CLM0002584,POL003251,2025-01-09,74803.16,IN REVIEW
CLM0007139,POL001941,2024-08-27,13686.87,IN REVIEW
