policy_id,broker_id,product,start_date,end_date,premium,status,extract_date
POL001857,BRK0004,marine,2025-02-20,2026-02-20,15369.54,CANCELLED,2026-08-15
POL000229,BRK0037,Property,2025-10-29,2026-10-29,22874.13,LAPSED,2026-08-15
POL001655,BRK0047,General Liability,2026-02-11,2027-02-11,19826.89,CANCELLED,2026-08-15
POL001556,BRK0021,Cyber,2024-01-24,2025-01-23,2728.68,CANCELLED,2026-08-15
POL002072,BRK0003,Property,2025-02-21,2026-02-21,1808.31,CANCELLED,2026-08-15
POL003497,BRK0020,Cyber,2026-04-14,2027-04-14,3006.64,ACTIVE,2026-08-15
POL001447,BRK0009,Marine,2025-12-22,2026-12-22,17336.94,ACTIVE,2026-08-15
POL001871,BRK0036,MARINE,2025-01-20,2026-01-20,12628.86,CANCELLED,2026-08-15
POL001362,BRK0033,Property,2025-05-27,2026-05-27,2037.76,LAPSED,2026-08-15
POL003490,BRK0031,Marine,2024-01-24,2025-01-23,9092.94,CANCELLED,2026-08-15
POL000807,BRK0036,Commercial Auto,2026-06-14,2027-06-14,10682.44,RENEWED,2026-08-15
POL001776,BRK0047,Marine,2025-09-13,2026-09-13,24242.95,ACTIVE,2026-08-15
POL000993,BRK0046,General Liability,2025-11-27,2026-11-27,20306.16,LAPSED,2026-08-15
POL000909,BRK0026,General Liability,2024-04-04,2025-04-04,2685.11,LAPSED,2026-08-15
POL001503,BRK0042,Cyber,2026-03-01,2027-03-01,1399.91,RENEWED,2026-08-15
POL004503,BRK0002,General Liability,,2027-04-04,3207.87,ACTIVE,2026-08-15
POL000822,BRK0030,Commercial Auto,2025-03-03,0000-00-00,8133.55,CANCELLED,2026-08-15
POL001002,BRK0015,Marine,2026-01-25,2027-01-25,8566.0,ACTIVE,2026-08-15
POL001645,BRK0039,Property,2025-06-22,2026-06-22,13562.33,LAPSED,2026-08-15
POL000398,BRK0022,Property,2024-03-16,2025-03-16,23574.94,ACTIVE,2026-08-15
POL000861,BRK0041,Cyber,2024-10-01,2025-10-01,23398.58,ACTIVE,2026-08-15
POL004340,BRK0014,Cyber,2025-12-25,2026-12-25,22786.35,LAPSED,2026-08-15
POL003240,BRK0031,Marine,2025-09-20,2026-09-20,10933.58,LAPSED,2026-08-15
POL003678,BRK0034,Marine,2024-06-12,2025-06-12,20135.25,CANCELLED,2026-08-15
POL001721,BRK0048,Property,2025-03-24,2026-03-24,15771.77,ACTIVE,2026-08-15
POL001203,BRK0048,Marine,2026-01-09,2027-01-09,14112.66,CANCELLED,2026-08-15
POL004692,BRK0039,Commercial Auto,2024-07-21,2025-07-21,16651.16,CANCELLED,2026-08-15
POL000497,BRK0034,General Liability,2024-01-26,2025-01-25,8456.37,RENEWED,2026-08-15
POL002750,BRK0030,Cyber,2026-03-09,2027-03-09,23664.59,ACTIVE,2026-08-15
POL001921,BRK0038,General Liability,2024-02-22,2025-02-21,14097.85,LAPSED,2026-08-15
POL004398,BRK0044,General Liability,2024-02-28,2025-02-27,19474.07,LAPSED,2026-08-15
POL001847,BRK0039,cyber,2026-01-28,2027-01-28,1003.17,CANCELLED,2026-08-15
POL001381,BRK0005,Marine,2024-12-20,2025-12-20,13966.95,ACTIVE,2026-08-15
POL004754,BRK0035,General Liability,2024-10-20,2025-10-20,14152.3,CANCELLED,2026-08-15
POL003723,BRK0045,General Liability,2026-03-21,2027-03-21,8692.16,LAPSED,2026-08-15
POL003280,BRK0030,Commercial Auto,2025-04-25,2026-04-25,8316.47,RENEWED,2026-08-15
POL004211,BRK0009,Marine,2026-06-06,2027-06-06,22590.5,CANCELLED,2026-08-15
POL004444,BRK0043,Property,,2025-05-27,6529.94,CANCELLED,2026-08-15
POL003045,BRK0002,General Liability,2025-03-15,2026-03-15,7358.8,RENEWED,2026-08-15
POL001262,BRK0035,Property,2025-05-01,2026-05-01,14472.76,ACTIVE,2026-08-15
POL001110,BRK0013,Commercial Auto,2025-11-07,2026-11-07,907.44,CANCELLED,2026-08-15
POL001317,BRK0020,Cyber,2025-12-03,2026-12-03,18753.14,LAPSED,2026-08-15
POL003099,BRK0036,Marine,2024-04-22,2025-04-22,2128.87,CANCELLED,2026-08-15
POL002094,BRK0004,Cyber,2025-06-24,2026-06-24,2292.49,CANCELLED,2026-08-15
POL001192,BRK0036,General Liability,2025-03-04,2026-03-04,14228.48,CANCELLED,2026-08-15
POL002745,BRK0050,Commercial Auto,2024-02-16,2025-02-15,4311.91,CANCELLED,2026-08-15
POL004835,BRK0016,Commercial Auto,2025-11-20,2026-11-20,18789.92,LAPSED,2026-08-15
POL003970,BRK0033,Cyber,2025-09-26,2026-09-26,13356.05,RENEWED,2026-08-15
POL001794,BRK0021,Cyber,2026-06-07,2027-06-07,9688.21,ACTIVE,2026-08-15
POL002112,BRK0033,Property,2026-05-18,2027-05-18,8562.07,RENEWED,2026-08-15
POL004891,BRK0019,Marine,2026-03-09,2027-03-09,22893.09,RENEWED,2026-08-15
POL000985,BRK0033,  General Liability ,2025-08-22,2026-08-22,2698.02,ACTIVE,2026-08-15
POL003940,BRK0029,Commercial Auto,2025-06-18,31/12/2025,19596.39,RENEWED,2026-08-15
POL003351,BRK0014,General Liability,2024-11-15,2025-11-15,15117.31,LAPSED,2026-08-15
POL004456,BRK0046,Marine,2025-12-11,2026-12-11,9145.33,ACTIVE,2026-08-15
POL003855,BRK0009,Property,2024-05-17,2025-05-17,6157.39,LAPSED,2026-08-15
POL001635,BRK0047,General Liability,2024-07-08,2025-07-08,13237.96,CANCELLED,2026-08-15
POL004803,BRK0021,Property,2025-04-26,2026-04-26,24833.17,RENEWED,2026-08-15
POL001752,BRK0028,  General Liability ,2025-04-04,2026-04-04,19594.43,ACTIVE,2026-08-15
POL000365,BRK0009,  Marine ,2025-06-01,2026-06-01,3702.35,CANCELLED,2026-08-15
POL002700,BRK0017,Commercial Auto,31/12/2025,2025-05-04,21334.67,RENEWED,2026-08-15
POL004335,BRK0011,Commercial Auto,2026-02-23,2027-02-23,5965.15,RENEWED,2026-08-15
POL000593,BRK0006,PROPERTY,2024-08-26,2025-08-26,20086.83,CANCELLED,2026-08-15
POL000704,BRK0025,Commercial Auto,2025-05-08,2026-05-08,19715.69,RENEWED,2026-08-15
POL001333,BRK0032,Commercial Auto,2024-12-31,2025-12-31,9305.79,ACTIVE,2026-08-15
POL004987,BRK0047,General Liability,2026-05-05,2027-05-05,5441.78,RENEWED,2026-08-15
POL000502,BRK0027,Marine,2024-09-21,2025-09-21,10042.8,ACTIVE,2026-08-15
POL002935,BRK0045,General Liability,2024-05-30,2025-05-30,18194.72,LAPSED,2026-08-15
POL000946,BRK0050,Commercial Auto,2024-05-29,2025-05-29,8018.78,LAPSED,2026-08-15
POL004993,BRK0040,General Liability,2025-03-15,2026-03-15,22841.74,ACTIVE,2026-08-15
POL001024,BRK0016,General Liability,2025-04-12,2026-04-12,24439.0,RENEWED,2026-08-15
POL001675,BRK0048,General Liability,2026-05-15,2027-05-15,6008.21,ACTIVE,2026-08-15
POL001006,BRK0004,Commercial Auto,2024-03-28,2025-03-28,19674.83,ACTIVE,2026-08-15
POL000041,BRK0025,General Liability,2024-01-30,2025-01-29,21092.39,LAPSED,2026-08-15
POL004868,BRK0010,General Liability,2024-12-03,2025-12-03,15289.0,CANCELLED,2026-08-15
POL001611,BRK0026,Cyber,2024-01-22,2025-01-21,709.18,CANCELLED,2026-08-15
POL000170,BRK0008,Marine,31/12/2025,2025-03-05,18104.34,CANCELLED,2026-08-15
POL002808,BRK0003,  Cyber ,2024-06-22,2025-06-22,24326.65,CANCELLED,2026-08-15
POL000408,BRK0016,Marine,2025-08-09,2026-08-09,1589.42,ACTIVE,2026-08-15
POL000513,BRK0021,Marine,2026-04-07,2027-04-07,17948.88,RENEWED,2026-08-15
POL001585,BRK0041,Property,2025-05-19,2026-05-19,16309.35,CANCELLED,2026-08-15
POL004513,BRK0032,General Liability,2024-12-22,2025-12-22,3098.06,CANCELLED,2026-08-15
POL000117,BRK0037,  Property ,2024-05-08,2025-05-08,21807.54,CANCELLED,2026-08-15
POL001279,BRK0049,General Liability,2026-05-13,2027-05-13,2784.73,ACTIVE,2026-08-15
POL001302,BRK0025,Property,2025-08-28,2026-08-28,21474.53,ACTIVE,2026-08-15
POL002220,BRK0028,Marine,2026-05-08,2027-05-08,2069.83,LAPSED,2026-08-15
POL003544,BRK0042,Property,2025-03-02,2026-03-02,22175.66,ACTIVE,2026-08-15
POL004695,BRK0044,Commercial Auto,2025-03-17,2026-03-17,13191.99,LAPSED,2026-08-15
POL001311,BRK0029,Commercial Auto,2025-10-14,2026-10-14,12507.54,CANCELLED,2026-08-15
POL004621,BRK0041,Property,2024-03-25,2025-03-25,14838.16,LAPSED,2026-08-15
POL002870,BRK0003,Marine,2024-12-08,2025-12-08,7606.37,LAPSED,2026-08-15
POL003174,BRK0007,Cyber,2025-01-13,2026-01-13,11559.73,RENEWED,2026-08-15
POL004871,BRK0026,Commercial Auto,2024-09-08,2025-09-08,8986.28,LAPSED,2026-08-15
POL004088,BRK0044,Cyber,2024-02-08,2025-02-07,23432.21,RENEWED,2026-08-15
POL002343,BRK0033,Cyber,2026-06-17,2027-06-17,9234.66,RENEWED,2026-08-15
POL001170,BRK0040,MARINE,2025-04-19,2026-04-19,9046.86,CANCELLED,2026-08-15
POL001722,BRK0014,GENERAL LIABILITY,2026-02-25,2027-02-25,23785.15,LAPSED,2026-08-15
POL000323,BRK0016,Property,2026-03-05,2027-03-05,17913.47,RENEWED,2026-08-15
POL001194,BRK0039,General Liability,2024-06-19,2025-06-19,14371.28,LAPSED,2026-08-15
POL004110,BRK0022,Property,2025-06-11,2026-06-11,11795.69,RENEWED,2026-08-15
POL002316,BRK0002,Commercial Auto,2024-12-05,2025-12-05,10841.0,ACTIVE,2026-08-15
POL001351,BRK0022,Commercial Auto,2025-12-08,2026-12-08,18065.31,LAPSED,2026-08-15
POL003362,BRK0017,Cyber,2025-06-10,2026-06-10,10110.25,ACTIVE,2026-08-15
POL003526,BRK0036,Property,2026-03-12,2027-03-12,15539.93,CANCELLED,2026-08-15
POL001286,BRK0044,Marine,2024-08-03,2025-08-03,20309.45,LAPSED,2026-08-15
POL004014,BRK0020,Cyber,2024-04-27,2025-04-27,24338.65,CANCELLED,2026-08-15
POL000527,BRK0010,Property,2024-08-04,2025-08-04,16697.19,RENEWED,2026-08-15
POL002629,BRK0007,Commercial Auto,2025-06-19,2026-06-19,13440.0,CANCELLED,2026-08-15
POL003673,BRK0029,Marine,2024-09-10,2025-09-10,8659.02,ACTIVE,2026-08-15
POL004250,BRK0009,Property,2026-05-25,2027-05-25,12505.21,RENEWED,2026-08-15
POL002429,BRK0025,Commercial Auto,2024-07-04,2025-07-04,23864.6,LAPSED,2026-08-15
POL002523,BRK0037,Commercial Auto,2025-04-07,2026-04-07,24493.5,ACTIVE,2026-08-15
POL001539,BRK0049,Marine,2024-08-08,2025-08-08,12788.3,ACTIVE,2026-08-15
POL003954,BRK0034,General Liability,2026-05-07,2027-05-07,14622.05,CANCELLED,2026-08-15
POL003439,BRK0009,Commercial Auto,2025-12-10,2026-12-10,774.53,LAPSED,2026-08-15
POL003159,BRK0033,General Liability,2024-09-21,2025-09-21,2216.84,ACTIVE,2026-08-15
POL005000,BRK0034,General Liability,2025-10-15,2026-10-15,14226.35,CANCELLED,2026-08-15
POL003464,BRK0025,Cyber,2025-11-13,2026-11-13,15476.62,CANCELLED,2026-08-15
POL004118,BRK0041,Cyber,2025-10-09,2026-10-09,9494.79,ACTIVE,2026-08-15
POL000561,BRK0040,General Liability,2026-05-06,2027-05-06,17057.4,RENEWED,2026-08-15
POL001802,BRK0025,marine,2024-11-26,2025-11-26,17579.56,ACTIVE,2026-08-15
POL002693,BRK0026,Cyber,2024-02-21,2025-02-20,19329.11,LAPSED,2026-08-15
POL003101,BRK0044,Marine,2025-05-12,2026-05-12,7816.45,ACTIVE,2026-08-15
POL000911,BRK0028,General Liability,2026-03-31,2027-03-31,2854.73,CANCELLED,2026-08-15
POL001289,BRK0002,  Cyber ,2025-09-12,2026-09-12,9439.82,LAPSED,2026-08-15
POL000422,BRK0039,Marine,2025-05-15,2026-05-15,9069.12,LAPSED,2026-08-15
POL001354,BRK0005,Commercial Auto,2024-04-27,2025-04-27,6556.55,ACTIVE,2026-08-15
POL003762,BRK0001,Property,2024-08-07,2025-08-07,5884.1,ACTIVE,2026-08-15
POL001934,BRK0026,General Liability,2024-02-02,2025-02-01,9289.42,CANCELLED,2026-08-15
POL002731,BRK0018,Property,2024-11-16,2025-11-16,18603.56,RENEWED,2026-08-15
POL000628,BRK0004,Marine,2024-06-05,2025-06-05,2707.03,RENEWED,2026-08-15
POL004344,BRK0015,General Liability,2025-07-10,2026-07-10,18700.02,RENEWED,2026-08-15
POL002288,BRK0049,  General Liability ,2025-01-05,2026-01-05,16494.12,CANCELLED,2026-08-15
POL002885,BRK0017,Property,2025-09-17,2026-09-17,18090.1,LAPSED,2026-08-15
POL002709,BRK0046,General Liability,2025-08-18,2026-08-18,1814.88,ACTIVE,2026-08-15
POL002186,BRK0030,Commercial Auto,2024-04-22,2025-04-22,21864.16,ACTIVE,2026-08-15
POL002708,BRK0027,marine,2024-10-11,2025-10-11,15132.15,CANCELLED,2026-08-15
POL001724,BRK0012,Property,2024-08-18,2025-08-18,11293.0,LAPSED,2026-08-15
POL002251,BRK0035,Marine,2024-09-29,2025-09-29,22068.19,LAPSED,2026-08-15
POL000579,BRK0047,Property,2024-05-08,2025-05-08,2461.59,LAPSED,2026-08-15
POL004889,BRK0038,Property,2024-05-19,2025-05-19,7166.99,RENEWED,2026-08-15
POL004612,BRK0044,Cyber,2025-09-23,2026-09-23,11309.17,ACTIVE,2026-08-15
POL002639,BRK0014,Marine,2024-11-02,2025-11-02,17580.42,RENEWED,2026-08-15
POL004712,BRK0036,property,2025-08-30,2026-08-30,13956.97,RENEWED,2026-08-15
POL004028,BRK0050,Cyber,2025-09-07,2026-09-07,15825.96,LAPSED,2026-08-15
POL000338,BRK0021,General Liability,2024-04-15,2025-04-15,18952.37,LAPSED,2026-08-15
POL001764,BRK0017,Property,2024-07-21,2025-07-21,3538.25,ACTIVE,2026-08-15
POL000511,BRK0023,Property,2024-12-04,2025-12-04,2210.32,LAPSED,2026-08-15
POL003141,BRK0045,Property,2025-04-27,2026-04-27,7209.81,RENEWED,2026-08-15
POL002758,BRK0029,  General Liability ,2025-02-02,2026-02-02,21317.76,CANCELLED,2026-08-15
POL000816,BRK0017,Property,2026-05-15,2027-05-15,17485.43,CANCELLED,2026-08-15
POL001150,BRK0017,Marine,2024-03-26,2025-03-26,15924.42,CANCELLED,2026-08-15
POL001739,BRK0048,Cyber,2024-10-06,2025-10-06,20120.5,LAPSED,2026-08-15
POL004526,BRK0006,Commercial Auto,2025-04-26,2026-04-26,11921.93,ACTIVE,2026-08-15
POL003790,BRK0041,Marine,2024-07-09,2025-07-09,914.57,LAPSED,2026-08-15
POL001983,BRK0027,General Liability,2025-12-24,2026-12-24,10435.85,LAPSED,2026-08-15
POL004055,BRK0027,General Liability,2025-02-27,2026-02-27,7010.85,RENEWED,2026-08-15
POL001775,BRK0026,Property,2025-05-24,2026-05-24,6079.61,RENEWED,2026-08-15
POL001355,BRK0002,Cyber,2025-04-30,2026-04-30,12888.99,LAPSED,2026-08-15
POL000714,BRK0012,Marine,2025-11-09,2026-11-09,9327.05,RENEWED,2026-08-15
POL004627,BRK0026,General Liability,2026-02-08,2027-02-08,21602.53,RENEWED,2026-08-15
POL003992,BRK0033,Marine,2024-01-07,2025-01-06,24263.76,ACTIVE,2026-08-15
POL001433,BRK0018,Property,2025-11-13,2026-11-13,4636.88,ACTIVE,2026-08-15
POL000232,BRK0035,Cyber,2025-10-18,2026-10-18,11966.51,LAPSED,2026-08-15
POL000344,BRK0016,Marine,2024-04-25,2025-04-25,795.64,CANCELLED,2026-08-15
POL002395,BRK0004,Commercial Auto,2024-11-14,2025-11-14,12180.92,ACTIVE,2026-08-15
POL002789,BRK0026,Property,2024-08-03,2025-08-03,4813.56,LAPSED,2026-08-15
POL004035,BRK0046,Commercial Auto,2024-11-03,2025-11-03,5832.55,ACTIVE,2026-08-15
POL004589,BRK0044,Cyber,2024-12-14,2025-12-14,14588.49,ACTIVE,2026-08-15
POL004665,BRK0017,Property,2024-07-31,2025-07-31,14984.3,CANCELLED,2026-08-15
POL004818,BRK0042,Commercial Auto,2024-07-12,2025-07-12,8127.49,CANCELLED,2026-08-15
POL000884,BRK0044,Cyber,2024-06-26,2025-06-26,10655.16,LAPSED,2026-08-15
POL002493,BRK0046,Marine,2025-10-07,2026-10-07,21549.02,LAPSED,2026-08-15
POL002803,BRK0035,Commercial Auto,2024-07-03,2025-07-03,5944.11,ACTIVE,2026-08-15
POL001326,BRK0021,Commercial Auto,2024-06-23,2025-06-23,24074.95,RENEWED,2026-08-15
POL004275,BRK0015,Marine,2025-05-01,2026-05-01,2640.35,ACTIVE,2026-08-15
POL000281,BRK0014,Cyber,2024-01-17,2025-01-16,23257.44,CANCELLED,2026-08-15
POL001875,BRK0003,CYBER,2024-07-28,2025-07-28,7290.76,RENEWED,2026-08-15
POL004424,BRK0022,Property,2026-05-13,2027-05-13,17050.65,RENEWED,2026-08-15
POL004748,BRK0020,Marine,2024-08-23,2025-08-23,3831.63,LAPSED,2026-08-15
POL002244,BRK0038,Marine,2026-03-20,2027-03-20,14020.28,LAPSED,2026-08-15
POL002030,BRK0012,General Liability,2024-06-03,2025-06-03,11987.42,RENEWED,2026-08-15
POL003228,BRK0031,Marine,2025-10-06,2026-10-06,17256.91,ACTIVE,2026-08-15
POL000903,BRK0033,General Liability,2026-02-06,2027-02-06,24951.11,ACTIVE,2026-08-15
POL002923,BRK0003,General Liability,2026-05-23,2027-05-23,3396.11,LAPSED,2026-08-15
POL001266,BRK0014,Property,2024-02-07,2025-02-06,9750.14,CANCELLED,2026-08-15
POL002373,BRK0025,Marine,2025-07-13,2026-07-13,6420.08,RENEWED,2026-08-15
POL001757,BRK0033,COMMERCIAL AUTO,2026-06-01,2027-06-01,2323.16,CANCELLED,2026-08-15
POL004550,BRK0031,General Liability,2025-05-15,2026-05-15,6981.31,LAPSED,2026-08-15
POL004030,BRK0006,Property,2025-09-26,2026-09-26,7604.98,CANCELLED,2026-08-15
POL001380,BRK0043,Commercial Auto,2026-02-14,2027-02-14,23448.9,CANCELLED,2026-08-15
POL000510,BRK0036,Commercial Auto,2025-10-22,2026-10-22,18276.94,RENEWED,2026-08-15
POL004159,BRK0037,commercial auto,2025-10-15,2026-10-15,5921.12,ACTIVE,2026-08-15
POL004135,BRK0028,General Liability,2025-01-05,2026-01-05,5821.41,ACTIVE,2026-08-15
POL002307,BRK0037,Cyber,2025-12-29,2026-12-29,20223.36,ACTIVE,2026-08-15
POL001205,BRK0029,Property,2024-06-08,2025-06-08,12235.67,RENEWED,2026-08-15
POL004399,BRK0046,Commercial Auto,2024-09-10,2025-09-10,7544.3,RENEWED,2026-08-15
POL001685,BRK0044,  General Liability ,2024-03-06,2025-03-06,22464.96,ACTIVE,2026-08-15
POL004455,BRK0008,General Liability,,2026-05-30,13074.12,CANCELLED,2026-08-15
POL002283,BRK0001,General Liability,2025-03-30,2026-03-30,6946.49,LAPSED,2026-08-15
POL004019,BRK0043,Property,2026-03-19,2027-03-19,7569.68,ACTIVE,2026-08-15
POL002932,BRK0046,Property,2024-05-03,2025-05-03,12312.97,CANCELLED,2026-08-15
POL002733,BRK0023,General Liability,2024-06-16,2025-06-16,16668.16,CANCELLED,2026-08-15
POL004960,BRK0001,Property,2024-06-09,2025-06-09,9235.18,LAPSED,2026-08-15
POL002010,BRK0018,Property,2025-11-14,2026-11-14,18444.79,LAPSED,2026-08-15
POL003515,BRK0025,General Liability,2025-07-21,2026-07-21,21701.1,RENEWED,2026-08-15
POL003687,BRK0048,Cyber,2024-10-26,2025-10-26,14535.19,CANCELLED,2026-08-15
POL001823,BRK0048,General Liability,2024-11-24,2025-11-24,24596.06,CANCELLED,2026-08-15
POL000257,BRK0044,Marine,2025-10-03,2026-10-03,16261.24,RENEWED,2026-08-15
POL000480,BRK0009,Property,2025-11-19,2026-11-19,3327.43,CANCELLED,2026-08-15
POL000390,BRK0043,Cyber,2024-08-16,2025-08-16,7715.67,LAPSED,2026-08-15
POL003358,BRK0023,General Liability,2024-12-18,2025-12-18,1249.08,CANCELLED,2026-08-15
POL003315,BRK0045,Commercial Auto,2025-05-05,2026-05-05,3569.0,LAPSED,2026-08-15
POL000131,BRK0036,Cyber,2026-05-15,2027-05-15,23262.57,CANCELLED,2026-08-15
POL002005,BRK0018,Cyber,2024-05-03,2025-05-03,23127.4,ACTIVE,2026-08-15
POL004698,BRK0050,Property,2026-04-06,2027-04-06,6503.67,CANCELLED,2026-08-15
POL004466,BRK0021,Property,2024-05-22,2025-05-22,4393.69,RENEWED,2026-08-15
POL004838,BRK0036,Marine,2026-02-17,2027-02-17,2712.59,CANCELLED,2026-08-15
POL000648,BRK0050,Property,2025-03-16,2026-03-16,2161.44,ACTIVE,2026-08-15
POL001470,BRK0029,commercial auto,2024-07-21,2025-07-21,13352.43,LAPSED,2026-08-15
POL000720,BRK0047,Cyber,2026-01-17,2027-01-17,11890.94,ACTIVE,2026-08-15
POL004349,BRK0017,Marine,2024-11-09,2025-11-09,15606.81,CANCELLED,2026-08-15
POL003523,BRK0004,General Liability,2024-07-13,2025-07-13,16957.11,ACTIVE,2026-08-15
POL002737,BRK0034,General Liability,2025-06-24,2026-06-24,10426.22,CANCELLED,2026-08-15
POL001997,BRK0007,Property,2025-08-03,2026-08-03,23963.13,LAPSED,2026-08-15
POL004018,BRK0024,Marine,2026-05-02,2027-05-02,18275.24,CANCELLED,2026-08-15
POL000845,BRK0003,Commercial Auto,2025-04-15,2026-04-15,22175.16,LAPSED,2026-08-15
POL004076,BRK0011,CYBER,2024-12-17,2025-12-17,18690.91,ACTIVE,2026-08-15
POL001640,BRK0012,General Liability,2024-12-11,2025-12-11,11679.74,ACTIVE,2026-08-15
POL003828,BRK0041,Cyber,2024-11-20,2025-11-20,7210.92,LAPSED,2026-08-15
POL002620,BRK0015,CYBER,2025-05-06,2026-05-06,10088.34,ACTIVE,2026-08-15
POL004685,BRK0018,Cyber,2026-01-24,N/A,5008.28,LAPSED,2026-08-15
POL002699,BRK0016,Cyber,31/12/2025,2026-04-09,19318.89,ACTIVE,2026-08-15
POL001371,BRK0038,Commercial Auto,2024-03-29,2025-03-29,20345.22,ACTIVE,2026-08-15
POL002437,BRK0029,Property,2025-04-18,2026-04-18,5113.36,RENEWED,2026-08-15
POL000801,BRK0019,Cyber,2025-04-30,2026-04-30,23096.16,CANCELLED,2026-08-15
POL001439,BRK0036,Commercial Auto,2024-07-13,2025-07-13,14865.41,LAPSED,2026-08-15
POL004628,BRK0003,Cyber,0000-00-00,2026-02-07,3922.12,RENEWED,2026-08-15
POL002681,BRK0009,Property,2024-10-27,2025-10-27,4029.73,LAPSED,2026-08-15
POL004797,BRK0048,Property,2026-01-14,2027-01-14,23486.18,CANCELLED,2026-08-15
POL002576,BRK0049,Marine,2024-03-05,2025-03-05,594.26,RENEWED,2026-08-15
POL002752,BRK0013,Cyber,2024-05-12,2025-05-12,6657.2,RENEWED,2026-08-15
POL000134,BRK0027,Marine,2025-01-20,2026-01-20,19532.47,ACTIVE,2026-08-15
POL004032,BRK0025,Marine,2025-08-15,2026-08-15,20700.29,ACTIVE,2026-08-15
POL000989,BRK0031,Commercial Auto,2025-09-15,2026-09-15,22434.07,RENEWED,2026-08-15
POL003832,BRK0011,Property,2026-05-15,2027-05-15,6802.94,CANCELLED,2026-08-15
POL002321,BRK0030,Commercial Auto,2025-09-13,2026-09-13,13240.96,ACTIVE,2026-08-15
POL000971,BRK0040,Cyber,2024-07-16,2025-07-16,5140.2,RENEWED,2026-08-15
POL003226,BRK0036,Commercial Auto,2025-05-03,2026-05-03,1966.92,LAPSED,2026-08-15
POL000724,BRK0041,Marine,2024-03-03,2025-03-03,7647.95,ACTIVE,2026-08-15
POL002436,BRK0034,Marine,2025-12-09,2026-12-09,5952.83,RENEWED,2026-08-15
POL004183,BRK0017,Commercial Auto,2024-04-14,2025-04-14,10908.88,CANCELLED,2026-08-15
POL003262,BRK0044,Property,2024-03-18,2025-03-18,3024.18,LAPSED,2026-08-15
POL001575,BRK0050,Commercial Auto,2025-09-15,2026-09-15,22861.21,ACTIVE,2026-08-15
POL001558,BRK0024,Property,2025-04-13,2026-04-13,8406.74,CANCELLED,2026-08-15
POL002239,BRK0035,Commercial Auto,2024-09-22,2025-09-22,20805.86,LAPSED,2026-08-15
POL004887,BRK0042,Cyber,2025-07-16,2026-07-16,1726.92,CANCELLED,2026-08-15
POL004347,BRK0016,Marine,2025-02-20,2026-02-20,17235.93,RENEWED,2026-08-15
POL001803,BRK0013,CYBER,2024-02-11,,14748.79,CANCELLED,2026-08-15
POL001419,BRK0037,Property,2024-08-23,2025-08-23,17015.58,LAPSED,2026-08-15
POL003763,BRK0002,CYBER,2024-01-29,2025-01-28,15652.3,LAPSED,2026-08-15
POL003366,BRK0046,Marine,2025-11-24,2026-11-24,4744.46,LAPSED,2026-08-15
POL004595,BRK0037,General Liability,2026-05-28,2027-05-28,18014.12,RENEWED,2026-08-15
POL003234,BRK0014,Property,2025-09-19,2026-09-19,6817.44,RENEWED,2026-08-15
POL000856,BRK0035,Property,2026-05-10,2027-05-10,10349.67,LAPSED,2026-08-15
POL001523,BRK0012,Marine,2025-10-31,2026-10-31,11076.87,RENEWED,2026-08-15
POL003246,BRK0028,General Liability,2024-11-04,2025-11-04,7417.01,LAPSED,2026-08-15
POL001318,BRK0030,Property,2024-01-17,2025-01-16,9122.94,ACTIVE,2026-08-15
POL003548,BRK0005,Cyber,2024-11-11,2025-11-11,14302.27,ACTIVE,2026-08-15
POL001825,BRK0022,General Liability,2024-05-20,2025-05-20,19689.88,LAPSED,2026-08-15
POL001939,BRK0014,Marine,2025-12-27,2026-12-27,8954.6,ACTIVE,2026-08-15
POL004847,BRK0013,Commercial Auto,2026-01-27,2027-01-27,4469.89,ACTIVE,2026-08-15
POL004422,BRK0041,Commercial Auto,2024-08-05,2025-08-05,1470.34,RENEWED,2026-08-15
POL001637,BRK0025,Commercial Auto,2026-02-04,,20966.79,LAPSED,2026-08-15
POL002504,BRK0036,General Liability,2024-02-03,2025-02-02,7374.2,ACTIVE,2026-08-15
POL003633,BRK0017,  Cyber ,2026-03-14,2027-03-14,16306.74,LAPSED,2026-08-15
POL004306,BRK0002,General Liability,2024-01-05,2025-01-04,3930.77,ACTIVE,2026-08-15
POL003239,BRK0016,Marine,2024-08-13,2025-08-13,23293.63,RENEWED,2026-08-15
POL004128,BRK0022,Commercial Auto,2024-05-10,2025-05-10,16409.09,RENEWED,2026-08-15
POL000039,BRK0049,Cyber,0000-00-00,2027-05-27,10054.67,RENEWED,2026-08-15
